LeadID,DateAdded,ZipCode,LoanPurpose,LeadSourceGroup,LoanNumber,TotalLoanAmount,BorrowerAge,BorrowerYearsInSchool,BorrowerTotalMonthlyIncome,CoBorrowerTotalMonthlyIncome,BorrowerOwnRent,CreditScore,CLTV,DTI,FundingDate,RateLockDate,BorrowerGender
575036,24-08-20 16:13,76051,Home Equity/Cash Back Refi,Internet,41022018226,336000,36,16,8500,6000,Own,785,80,23,,11-09-20,Unfurnished
572125,12-08-20 13:07,75225,Refinance,Internet,41012018799,510400,68,22,25000,0,Own,776,34.02,24,,11-09-20,Female
578947,09-09-20 13:03,75081,Refinance,Internet,41022019137,180000,47,18,6868.54,477.67,Own,645,56.6,43,,11-09-20,Male
581117,17-09-20 11:53,75034,Refinance,Internet,41032019766,168500,44,18,14583,20833,Own,762,64.8,15,,25-09-20,Male
583021,25-09-20 10:12,75214,Purchase,Referral,41052020345,504000,30,16,12246,0,Rent,796,80,25,,25-09-20,Male
560964,29-06-20 11:19,75034,Refinance,Internet,41012019998,408366,51,16,15833.33,5833.33,Own,690,88.3,40,,25-09-20,Female
583405,28-09-20 8:38,77554,Refinance,Internet,41012020419,189600,55,16,6825,0,Own,788,55.76,40,,28-09-20,Female
583495,28-09-20 8:05,75028,Home Equity/Cash Back Refi,Internet,41022020438,326250,57,18,10416,9166,Own,804,69.41,18,,28-09-20,Male
583661,28-09-20 15:17,75220,Refinance,TV,41012020499,489790,58,18,14233.33,4952.62,Own,743,78.99,23,,28-09-20,Female
581754,21-09-20 8:07,75771,Refinance,Radio,41012020480,307490,59,18,8922,4833.33,Own,783,83.1,33,,28-09-20,Male
503070,31-03-20 8:39,76064,Refinance,Internet,41022014800,264803,52,16,14833.33,0,Own,812,47.28,20,,28-09-20,Male
582590,23-09-20 14:14,77546,Refinance,TV,41012020404,292000,41,14,10125,1866.38,Own,667,80,41,,28-09-20,Male
583488,28-09-20 8:03,78681,Refinance,Internet,41022020473,348000,45,18,15416,0,Own,676,84.87,22,,28-09-20,Male
581328,18-09-20 8:28,76262,Refinance,Internet,41032019737,320675,40,16,9166.66,0,Own,795,72.88,29,,28-09-20,Male
583527,28-09-20 10:27,77008,Refinance,Internet,41032020502,389000,55,16,6666,0,Own,725,51.86,49,,28-09-20,Female
552190,25-05-20 8:11,76065,Refinance,Internet,41032020312,219120,49,16,7000,7833,Own,735,56.18,34,,28-09-20,Female
583605,28-09-20 13:02,77429,Refinance,TV,41012020495,215000,65,16,4200,4457.7,Own,722,50.58,39,,28-09-20,Female
581254,18-09-20 7:32,78640,Refinance,Referral,41052019831,192000,56,16,0,0,Own,727,73.84,,,28-09-20,Male
583004,25-09-20 9:03,75249,Home Equity/Cash Back Refi,Internet,41032020479,252000,63,18,5042,0,Own,749,66.31,49,,28-09-20,Female
583555,28-09-20 11:19,76234,Refinance,Radio,41012020449,289478,49,16,4078.53,8750,Own,641,87.53,53,,28-09-20,Male
583652,28-09-20 14:49,75040,Refinance,TV,41022020506,330000,49,16,8500,5666.66,Own,801,78.01,23,,28-09-20,Male
580107,14-09-20 13:09,75002,Refinance,Referral,41022020368,330000,38,18,10000,18000,Own,800,50.76,12,,28-09-20,Male
583479,28-09-20 8:11,75180,Refinance,Internet,41022020488,153750,53,20,6600,2052,Own,643,75,43,,29-09-20,Male
582333,22-09-20 16:53,76244,Refinance,Internet,41032020313,250000,49,16,6145,11616,Own,796,75.75,74,,29-09-20,Male
582637,23-09-20 16:02,76051,Refinance,Internet,41032020188,203000,44,14,9167,0,Own,790,67.66,31,,29-09-20,Female
583753,29-09-20 8:02,75209,Home Equity/Cash Back Refi,Radio,41032020589,254000,63,16,48769,0,Own,804,35.27,5,,29-09-20,Male
583730,28-09-20 18:14,76114,Home Equity/Cash Back Refi,TV,41032020521,99000,64,12,4500,0,Own,710,53.51,32,,29-09-20,Male
580081,17-09-20 15:12,77027,Home Equity/Cash Back Refi,TV,41052019758,80000,46,16,9343,0,Own,793,80,12,,29-09-20,Male
581516,18-09-20 18:14,75007,Refinance,Internet,41032020539,312000,53,17,6405,0,Own,795,80,35,,29-09-20,Female
580489,15-09-20 13:12,75189,Refinance,Internet,41012020065,510400,49,18,20000,0,Own,715,75.61,42,,29-09-20,Male
580293,15-09-20 8:10,76085,Refinance,Internet,41022019391,250000,54,16,7775,3750,Own,719,67.56,40,,29-09-20,Male
563322,09-07-20 11:57,77802,Purchase,Repeat Client,41012019896,223200,54,16,9024.83,4658.33,Own,785,79.71,23,,29-09-20,Male
579284,10-09-20 15:36,75181,Refinance,Internet,41012019112,100000,70,12,3356.6,1092.6,Own,627,56.49,13,,29-09-20,Male
583384,28-09-20 8:58,76126,Home Equity/Cash Back Refi,Internet,41032020524,136000,41,12,5400,2800,Own,745,73.51,41,,29-09-20,Male
581558,19-09-20 9:11,75211,Home Equity/Cash Back Refi,Internet,41032019828,70000,57,12,5583.33,0,Own,783,58.33,29,,29-09-20,Female
575505,26-08-20 12:14,76131,Refinance,Internet,41032020044,180000,36,16,6000,6000,Own,751,78.6,22,,29-09-20,Female
568833,29-07-20 12:55,75043,Purchase,Repeat Client,41052015577,153750,55,16,21875.01,0,Own,814,75,23,,30-09-20,Male
583211,26-09-20 10:47,77441,Refinance,Internet,41032020428,180000,37,16,6000,0,Own,771,80,38,,30-09-20,Female
563445,09-07-20 16:08,78613,Purchase,Internet,41052020658,342000,25,16,8333.33,0,Living Rent Free,751,95,31,,30-09-20,Male
579049,09-09-20 23:27,78260,Refinance,Internet,41012019007,200000,43,16,600,4849.33,Own,755,57.14,44,,11-09-20,Female
574078,20-08-20 11:02,75025,Refinance,Referral,41022019146,240000,51,18,15000,5000,Own,794,55.29,14,,11-09-20,Male
572978,17-08-20 8:07,76085,Refinance,Internet,41012019220,152000,56,16,10027,0,Own,790,43.42,27,,11-09-20,Female
570070,04-08-20 8:01,76049,Refinance,Internet,41012019111,186825,70,14,5101.75,0,Own,766,75.33,49,,11-09-20,Unfurnished
575529,26-08-20 13:16,77406,Purchase,Internet,41052017871,500000,66,18,20210.44,0,Own,795,64.51,36,22-10-20,14-09-20,Male
577864,04-09-20 8:45,76259,Refinance,Internet,41012019327,334973,43,20,5582,0,Own,808,79.75,45,,14-09-20,Female
577579,03-09-20 10:19,75054,Home Equity/Cash Back Refi,TV,41022019035,195000,52,18,8024.85,0,Own,655,55.71,41,,14-09-20,Female
579372,11-09-20 8:00,76247,Home Equity/Cash Back Refi,Internet,41032019282,200000,49,16,7083,0,Own,728,80,44,,15-09-20,Male
577926,04-09-20 12:24,76065,Purchase,Internet,41052018146,308003,39,18,7330.82,3884.73,Rent,661,96.49,52,,15-09-20,Not Furnished but Male best guess
578358,08-09-20 10:32,75056,Home Equity/Cash Back Refi,TV,41012018790,160000,62,13,10470.97,0,Own,633,60.37,14,,15-09-20,Male
577544,03-09-20 8:11,76051,Purchase,Radio,41052018536,510400,41,16,12500,0,Own,783,72.39,44,,15-09-20,Male
579895,14-09-20 8:08,76071,Home Equity/Cash Back Refi,Internet,41032019390,197000,60,14,3666,6075.66,Own,771,57.94,17,,15-09-20,Female
577566,03-09-20 8:04,76126,Home Equity/Cash Back Refi,Radio,41032018622,370000,53,16,11622.06,0,Own,633,74,49,,15-09-20,Male
580123,14-09-20 13:29,76020,Refinance,TV,41032019333,154500,58,16,10523.64,0,Own,773,63.06,32,,15-09-20,Male
578882,09-09-20 10:40,77375,Home Equity/Cash Back Refi,Internet,41032019423,488000,38,12,27054.75,0,Own,776,80,15,,15-09-20,Male
578445,08-09-20 8:13,76001,Refinance,TV,41022018889,236000,63,16,8333,3500,Own,686,74.21,32,,15-09-20,Male
579306,10-09-20 16:17,76036,Refinance,Repeat Client,41052019115,237000,51,18,5416.66,2000,Own,805,92.21,41,,15-09-20,Male
579748,14-09-20 8:01,77429,Refinance,Internet,41032019429,278065,59,14,11166,0,Own,780,77.78,24,,15-09-20,Female
580466,15-09-20 12:27,75068,Refinance,Internet,41012019434,210000,41,14,4194.72,4578.52,Own,711,76.08,40,,15-09-20,Male
577866,04-09-20 8:49,77433,Refinance,Internet,41012019380,324775,60,16,22697.93,0,Own,794,50.74,16,,15-09-20,Male
579671,12-09-20 9:15,76028,Refinance,Repeat Client,41032019240,251113,69,12,5320,0,Own,807,57.2,37,,15-09-20,Male
579984,14-09-20 8:21,75409,Refinance,Internet,41032019291,201200,76,14,3769.92,0,Own,791,75.92,44,,15-09-20,Male
473048,11-12-19 17:14,76051,Purchase,TV,41051916629,240562,39,16,2168.77,3640,Living Rent Free,647,96.5,43,23-10-20,15-09-20,Male
580063,14-09-20 11:40,75238,Refinance,Internet,41022019416,350000,34,18,14649,5305,Own,788,53.84,18,,15-09-20,Male
578243,08-09-20 8:14,78634,Refinance,Internet,41012019177,225535,56,16,7073.73,7075,Own,779,52.45,27,,15-09-20,Male
579217,10-09-20 12:55,75424,Refinance,TV,41032019473,447000,70,14,6471,0,Own,757,68.76,37,,15-09-20,Male
580272,14-09-20 18:40,77523,Refinance,Internet,41022019374,295000,51,16,13750,0,Own,777,59,24,,15-09-20,Male
576553,31-08-20 8:07,78721,Home Equity/Cash Back Refi,Internet,41032018286,480000,31,0,0,18333.33,Own,748,80,17,,15-09-20,Female
577414,02-09-20 14:26,75006,Home Equity/Cash Back Refi,Internet,41032019483,70000,57,12,3160.7,0,Own,740,36.84,34,,15-09-20,Male
579597,11-09-20 17:49,75054,Refinance,Internet,41032019270,377300,39,18,12750,0,Own,780,77.95,28,,15-09-20,Male
578884,10-09-20 9:25,,Refinance,Internet,41012019048,211000,67,16,10833.33,0,Own,794,70.33,28,,15-09-20,Male
579323,10-09-20 17:18,75069,Home Equity/Cash Back Refi,Internet,41012019125,348000,55,16,13077.77,0,Own,656,71.75,38,,15-09-20,Female
579926,14-09-20 8:28,75495,Refinance,Internet,41012019384,108000,30,16,5189.16,0,Own,795,80,39,,15-09-20,Female
579743,14-09-20 8:00,75063,Refinance,Internet,41012019435,282600,51,16,8100,3000,Own,774,79.38,25,,15-09-20,Female
572683,14-08-20 16:23,78669,Refinance,Internet,41032019454,280000,53,18,6728.98,3139.8,Own,728,80,42,,15-09-20,Male
579318,10-09-20 17:05,75052,Refinance,Internet,41032019143,193000,52,16,10155,0,Own,666,72.83,43,,15-09-20,Male
566757,22-07-20 9:41,76248,Purchase,TV,41052014871,289600,71,16,8236.25,0,Own,724,80,46,16-10-20,30-09-20,Male
582015,21-09-20 16:53,75035,Refinance,Internet,41012020443,270000,47,16,9500,0,Own,665,74.58,20,,30-09-20,Male
583779,29-09-20 8:04,75048,Home Equity/Cash Back Refi,TV,41032020547,209000,40,14,7500,0,Own,763,52.25,24,,30-09-20,Male
584082,30-09-20 8:02,77070,Home Equity/Cash Back Refi,Internet,41012020660,80000,60,16,12231.5,0,Own,807,36.69,19,,30-09-20,Male
581346,18-09-20 10:06,75093,Home Equity/Cash Back Refi,Internet,41012019883,510400,38,25,19395,0,Own,808,70.98,18,,30-09-20,Male
573208,17-08-20 15:58,76248,Purchase,Referral,41022017398,135000,25,14,2639.75,0,Living Rent Free,741,90,43,,30-09-20,Male
583604,29-09-20 16:40,76262,Refinance,Radio,41022020620,300000,52,16,12500,12500,Own,716,46.15,14,,30-09-20,Male
571689,11-08-20 8:00,78660,Home Equity/Cash Back Refi,Internet,41022016718,381400,47,18,25000,0,Own,780,79.95,38,,30-09-20,Male
583907,29-09-20 12:38,75098,Refinance,Repeat Client,41032020688,263000,52,18,10609,5133,Own,795,59.1,20,,30-09-20,Male
583582,28-09-20 12:14,78254,Home Equity/Cash Back Refi,Internet,41032020702,70000,42,12,4550,0,Own,723,28.11,47,,30-09-20,Female
580021,14-09-20 10:11,76028,Home Equity/Cash Back Refi,Internet,41032019892,272000,57,14,7078.16,1807,Own,788,88.88,38,,30-09-20,Male
571706,11-08-20 8:09,75052,Purchase,Internet,41052016747,245471,37,16,4593.33,0,Rent,662,96.5,46,16-10-20,30-09-20,Female
583599,28-09-20 12:47,75036,Refinance,Internet,41012020468,355000,52,16,12000,0,Own,777,59.66,44,,30-09-20,Female
584236,30-09-20 15:11,77429,Refinance,Internet,41032020755,350500,68,15,11250,0,Own,788,63.72,29,,30-09-20,Male
581853,21-09-20 10:31,75182,Home Equity/Cash Back Refi,Internet,41012019885,123000,43,16,20000,0,Own,721,27.64,11,,30-09-20,Male
584240,30-09-20 15:05,76017,Refinance,Internet,41022020743,185000,45,16,7166.66,0,Own,696,77.08,44,,30-09-20,Female
583444,28-09-20 8:56,75459,Home Equity/Cash Back Refi,Internet,41032020467,80000,52,16,8472.33,0,Own,683,59.25,28,,30-09-20,Female
584109,30-09-20 9:37,76501,Refinance,Internet,41012020679,211000,45,15,5416.66,4583.33,Own,707,78.14,17,,30-09-20,Male
582870,24-09-20 14:44,76092,Home Equity/Cash Back Refi,Internet,41032020719,238000,66,14,6500,0,Own,743,34.74,35,,30-09-20,Male
581499,18-09-20 16:53,78638,Refinance,Internet,41022019944,225000,67,14,4435,1651,Own,729,32.14,34,,30-09-20,Male
583899,29-09-20 12:40,77532,Refinance,TV,41032020588,187500,50,16,7829,10000,Own,643,75,27,,30-09-20,Female
572771,18-08-20 15:40,75094,Purchase,Internet,41052017015,413660,32,19,7500,0,Rent,749,94.99,42,,30-09-20,Female
582377,22-09-20 19:47,75050,Refinance,Internet,41032020271,168000,51,16,4166,10833,Own,701,52.5,14,,30-09-20,Female
583743,29-09-20 8:00,77316,Refinance,Internet,41032020739,378000,47,12,12500,0,Own,792,72,41,,30-09-20,Male
556489,11-06-20 7:25,78665,Refinance,Referral,41012020225,223300,44,16,7289.08,0,Own,734,74.18,27,,30-09-20,Male
583578,28-09-20 12:06,75023,Home Equity/Cash Back Refi,Internet,41032020762,150000,61,16,13833,0,Own,800,39.26,18,,30-09-20,Male
584156,30-09-20 11:21,76226,Refinance,Internet,41012020733,332000,59,18,14500,0,Own,821,80,29,,30-09-20,Male
584231,30-09-20 14:57,78261,Home Equity/Cash Back Refi,Internet,41032020740,340000,49,19,22916,0,Own,730,80,15,,30-09-20,Male
584243,30-09-20 15:04,75087,Refinance,Internet,41022020756,225000,61,16,18750,4750,Own,733,70.31,30,,30-09-20,Male
564502,14-07-20 13:30,78666,Purchase,Internet,41052020737,270000,56,18,5333,0,Rent,725,94.73,39,,30-09-20,Female
583811,29-09-20 9:12,75442,Home Equity/Cash Back Refi,TV,41032020757,80000,60,17,13000,0,Own,792,30.76,17,,30-09-20,Male
583369,28-09-20 8:19,77573,Refinance,TV,41012020525,330300,50,16,9999,0,Own,782,89.27,48,,01-10-20,Male
575662,27-08-20 8:06,75035,Refinance,Internet,41012020159,400000,43,16,10041,0,Own,726,82.13,39,,01-10-20,Male
584296,30-09-20 17:51,77450,Refinance,Internet,41012020776,300000,72,18,5788.89,0,Own,727,80,39,,01-10-20,Female
578993,09-09-20 14:45,76063,Refinance,Internet,41012020134,221000,39,12,6072.27,3416,Own,689,78.92,28,,01-10-20,Female
573437,18-08-20 10:32,77584,Refinance,Internet,41032020240,224000,56,20,32574,0,Own,778,55.72,26,,01-10-20,Female
579603,11-09-20 17:08,76028,Home Equity/Cash Back Refi,Internet,41032019378,120000,55,14,4666.6,3625,Own,707,52.4,43,,15-09-20,Male
579472,11-09-20 12:17,75160,Refinance,Internet,41012019345,223675,54,12,8659,0,Own,672,63,28,,15-09-20,Female
580382,16-09-20 10:16,75071,Refinance,Repeat Client,41022019566,368000,49,16,1993.33,9333.33,Own,754,78.63,39,,16-09-20,Male
577592,03-09-20 9:00,77533,Refinance,Repeat Client,41022019126,230000,34,18,12265.61,5042.58,Own,745,76.66,27,,16-09-20,Male
577244,02-09-20 8:07,76266,Refinance,Internet,41032019565,154000,42,16,7916,0,Own,767,51.33,21,,16-09-20,Male
579354,11-09-20 8:02,77316,Purchase,Internet,41052019447,492000,56,18,12016.66,12000.23,Own,787,80,38,20-10-20,16-09-20,Male
579299,10-09-20 16:14,78645,Home Equity/Cash Back Refi,Internet,41022019208,190000,42,16,7650,0,Own,780,58.46,25,,16-09-20,Male
580299,15-09-20 8:15,76005,Refinance,Internet,41022019464,346000,34,18,11800,4400,Own,802,74.89,23,,16-09-20,Male
579979,14-09-20 8:02,76272,Home Equity/Cash Back Refi,Internet,41022019393,110000,52,14,8083.33,0,Own,695,63.95,46,,16-09-20,Male
578749,08-09-20 18:39,77065,Refinance,Internet,41022019131,234000,44,16,12916.66,5000,Own,781,61.57,19,,16-09-20,Male
571644,10-08-20 17:29,77505,Refinance,Internet,41032019499,196800,57,16,15000,0,Own,750,80,13,,16-09-20,Male
580710,16-09-20 9:38,77381,Refinance,Referral,41022019538,281600,39,16,0,0,Own,672,98.11,,,16-09-20,Male
555594,08-06-20 8:07,76052,Refinance,Radio,41022016678,241300,30,16,0,0,Own,670,92.34,,,16-09-20,Male
565220,16-07-20 17:05,75070,Refinance,Internet,41032018793,126170,77,16,1171,3126,Own,709,42.9,24,,16-09-20,Male
581444,18-09-20 22:14,75056,Purchase,Internet,41052019458,382573,24,12,8584.33,0,Rent,786,90,39,06-10-20,16-09-20,Male
580171,14-09-20 15:17,75165,Refinance,TV,41022019511,190500,34,16,4406.52,0,Own,671,75,44,,16-09-20,Male
580242,14-09-20 17:01,76207,Home Equity/Cash Back Refi,Internet,41012019369,252653,72,16,4882,1194,Own,812,50.53,35,,16-09-20,Male
580146,14-09-20 14:32,78749,Refinance,Internet,41052019497,215000,61,14,8681.91,0,Own,761,53.75,33,,17-09-20,Female
577366,02-09-20 12:18,76109,Home Equity/Cash Back Refi,Internet,41012018458,166550,70,14,3387.47,0,Own,691,52.04,53,,17-09-20,Male
578254,08-09-20 8:14,76008,Refinance,Internet,41022019641,284350,28,14,7916.67,0,Own,760,78.54,35,,17-09-20,Male
579151,17-09-20 11:06,76109,Refinance,TV,41012019664,220000,49,14,6704.92,3570.67,Own,802,48.35,23,,17-09-20,Male
580721,16-09-20 10:15,78247,Refinance,Internet,41012019532,213400,39,0,7626.66,0,Own,783,67.74,27,,17-09-20,Female
580869,16-09-20 15:31,77571,Home Equity/Cash Back Refi,Internet,41032019659,187500,53,12,9888,0,Own,636,75,42,,17-09-20,Male
580587,15-09-20 17:22,76021,Refinance,Radio,41022019490,220000,40,16,7916.66,6166.66,Own,704,75.86,21,,17-09-20,Male
461742,28-09-19 7:53,75063,Home Equity/Cash Back Refi,Internet,41032019404,408914,40,16,9439.72,10080.45,Own,753,77.15,19,,17-09-20,Female
581067,17-09-20 10:33,76116,Home Equity/Cash Back Refi,Internet,41032019668,370000,46,16,12499.44,0,Own,620,52.85,24,,17-09-20,Male
577125,01-09-20 14:42,78115,Purchase,Internet,41052018403,119200,64,16,9257,0,Living Rent Free,747,80,19,,17-09-20,Female
580829,16-09-20 13:55,75010,Refinance,Referral,41012019603,382000,33,16,9500.01,8310.12,Own,815,74.17,17,,17-09-20,Female
580098,14-09-20 13:01,75013,Refinance,Internet,41012019359,277000,47,14,4000,4500,Own,737,42.61,39,,17-09-20,Female
581000,17-09-20 9:00,77511,Refinance,Internet,41022019706,323400,56,16,6250,14166.66,Own,740,76.09,39,,17-09-20,Male
575810,27-08-20 13:22,76088,Refinance,Radio,41022019631,231700,37,12,5000,0,Own,781,57.92,36,,17-09-20,Male
579875,14-09-20 8:22,75165,Refinance,Internet,41012019501,234050,40,18,5969.42,5927,Own,770,78.01,28,,17-09-20,Male
580732,16-09-20 11:08,76008,Refinance,Repeat Client,41022019693,250000,48,12,8916,0,Own,710,44.64,46,,17-09-20,Male
581012,17-09-20 8:25,77474,Refinance,Internet,41012019658,318481,44,14,0,0,Own,694,71.21,,,17-09-20,Male
580496,15-09-20 13:33,75010,Refinance,Internet,41022019514,206700,56,16,6000,3000,Own,780,40.52,26,,17-09-20,Female
579716,14-09-20 12:21,79606,Purchase,Internet,41052019322,248800,59,14,8166.66,6166.66,Own,799,80,20,,17-09-20,Male
584043,30-09-20 8:02,76118,Refinance,Internet,41012020745,195000,37,16,5881.08,0,Own,764,89.44,38,,01-10-20,Female
579031,10-09-20 8:06,75243,Purchase,Internet,41052019211,378973,45,16,7387,0,Rent,642,96.49,42,26-10-20,01-10-20,Female
583986,29-09-20 15:47,77092,Home Equity/Cash Back Refi,Internet,41012020815,220000,46,18,5000,4600,Own,656,61.71,27,,01-10-20,Female
580483,15-09-20 13:05,75077,Refinance,Radio,41032020680,336000,47,18,6217,5000,Own,629,68.57,28,,01-10-20,Male
584144,30-09-20 10:53,76028,Home Equity/Cash Back Refi,Radio,41012020778,110000,55,12,10000,0,Own,631,35.25,41,,01-10-20,Male
584242,30-09-20 15:00,75070,Home Equity/Cash Back Refi,Repeat Client,41032020751,268000,47,16,15400,0,Own,716,80,12,,01-10-20,Male
581472,18-09-20 15:35,77025,Home Equity/Cash Back Refi,TV,41032020135,238500,68,18,6312.33,0,Own,734,50.74,41,,01-10-20,Female
583985,29-09-20 16:25,76088,Refinance,Repeat Client,41032020627,381022,56,16,9666.66,8083.33,Own,805,74.85,18,,01-10-20,Male
583209,26-09-20 9:02,76244,Refinance,Internet,41022020764,165000,41,16,10833,0,Own,809,62.5,16,,01-10-20,Male
583142,25-09-20 16:40,75052,Refinance,TV,41022020382,156000,50,16,5833.33,0,Own,732,80,39,,01-10-20,Male
583073,25-09-20 12:42,75013,Home Equity/Cash Back Refi,Internet,41012020792,337000,68,16,2888,3939.6,Own,789,77.29,40,,01-10-20,Female
580000,14-09-20 10:18,76063,Home Equity/Cash Back Refi,Internet,41012020714,187000,35,14,4500,4500,Own,784,72.48,33,,01-10-20,Female
583641,28-09-20 18:47,76248,Refinance,Repeat Client,41032020800,432000,49,21,15250,0,Own,756,80,43,,01-10-20,Male
582995,25-09-20 10:10,76266,Refinance,Referral,41032020677,232500,51,16,5400,0,Own,696,75,44,,01-10-20,Male
583801,29-09-20 8:29,78620,Refinance,Internet,41032020861,318540,71,16,6613,4184,Own,801,39.57,38,,01-10-20,Male
582678,23-09-20 17:52,78725,Refinance,Internet,41012020796,203000,32,16,4823.51,0,Own,741,88.26,42,,01-10-20,Male
567219,23-07-20 11:29,77406,Home Equity/Cash Back Refi,Internet,41022020845,400000,54,16,10000,0,Own,766,80,34,,01-10-20,Male
584222,30-09-20 14:15,75048,Refinance,Internet,41022020741,190000,81,16,3193.17,1965,Own,763,71.16,24,,01-10-20,Male
581974,21-09-20 15:20,78746,Refinance,Radio,41022020695,314300,38,18,8333,2000,Own,797,36.25,43,,01-10-20,Male
581327,18-09-20 8:28,76712,Home Equity/Cash Back Refi,Internet,41012020570,125000,60,14,2291.46,0,Own,675,50,49,,01-10-20,Female
583220,26-09-20 9:18,76092,Refinance,Repeat Client,41022020862,507000,38,16,9167,11585,,770,64.58,22,,01-10-20,Female
579903,14-09-20 8:30,78258,Purchase,Internet,41052019328,510000,42,18,12740.53,0,Own,787,68,35,,01-10-20,Male
583717,28-09-20 17:28,77515,Refinance,Internet,41032020851,234964,40,16,0,0,Own,724,89.92,,,01-10-20,Male
582907,24-09-20 16:37,77339,Refinance,Internet,41022020794,156100,53,16,4763.34,0,Own,758,62.44,39,,01-10-20,Female
583277,28-09-20 8:03,78247,Refinance,Internet,41032020787,70000,53,18,8333,0,Own,671,31.81,23,,01-10-20,Female
583108,25-09-20 14:35,76044,Refinance,TV,41012020774,315000,36,16,5416.66,4583,Own,696,75,43,,01-10-20,Male
584506,01-10-20 14:18,76020,Home Equity/Cash Back Refi,Internet,41022020847,260000,42,16,8333.33,0,Own,787,65,19,,01-10-20,Male
583427,28-09-20 8:53,76258,Refinance,Internet,41022020463,256000,64,16,22104.75,0,Own,823,39.38,12,,01-10-20,Male
583043,25-09-20 11:14,77095,Home Equity/Cash Back Refi,TV,41012020644,298233,46,18,0,0,Own,666,69.82,,,01-10-20,Male
584595,02-10-20 8:01,75126,Refinance,Internet,41012020895,245000,49,14,12916.67,0,Own,784,78.52,27,,02-10-20,Male
